word,surface_form,sentence,sentence_domain,ambiguity_score,semantic_similarity_spread,contextual_confidence_gap,domain_diversity,is_ambiguous,ambiguity_type,top_sense_1_domain,top_sense_1_gloss,top_sense_2_domain,top_sense_2_gloss,explanation
upgrade,upgrade,(1) The incentive is intended to offset the costs associated with the initial adoption  implementation or upgrade of certified electronic health records technology.,Software/IT,0.775,0.977,0.4,0.0,True,Intra-Domain,Software/IT,a reservation that is improved,Software/IT,the act of improving something (especially machinery) by raising it to a higher grade (as by adding or replacing components),"The word ""upgrade"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] a reservation that is improved (context similarity=0.13)
  Candidate sense 2: [Software/IT] the act of improving something (especially machinery) by raising it to a higher grade (as by adding or replacing components) (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
organization,organization,(2) A qualifying MA organization must provide CMS with the following for each MA EP or eligible hospital when reporting under either paragraph (b)(1) or (b)(3) of this section:,Healthcare,0.775,0.924,0.5,0.5,True,Intra-Domain,General,the activity or result of distributing or disposing persons or things properly or methodically,General,an ordered manner; orderliness by virtue of being methodical and well organized,"The word ""organization"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [General] the activity or result of distributing or disposing persons or things properly or methodically (context similarity=0.08)
  Candidate sense 2: [General] an ordered manner; orderliness by virtue of being methodical and well organized (context similarity=0.07)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""General"" domain but represent distinct concepts."
alert,alert,The Proposer shall monitor the computing systems (24 by 7) and communications circuits to report and alert on compromised system health  security  availability and capacity.,General,0.774,0.921,0.5,0.0,True,Intra-Domain,Software/IT,engaged in or accustomed to close observation,Software/IT,a warning serves to make you more alert to danger,"The word ""alert"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] engaged in or accustomed to close observation (context similarity=0.17)
  Candidate sense 2: [Software/IT] a warning serves to make you more alert to danger (context similarity=0.15)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
use,Use,US Department of Health and Human Services Remote Monitoring Use Case.,Software/IT,0.774,0.922,0.5,0.0,True,Intra-Domain,Software/IT,a particular service,Software/IT,(economics) the utilization of economic goods to satisfy needs or in manufacturing,"The word ""use"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] a particular service (context similarity=0.16)
  Candidate sense 2: [Software/IT] (economics) the utilization of economic goods to satisfy needs or in manufacturing (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
alert,alert,The solution should provide the ability to automatically alert the provider if contraindications to the ordered dosage range are identified.,Healthcare,0.774,0.921,0.5,0.0,True,Intra-Domain,Software/IT,engaged in or accustomed to close observation,Software/IT,a warning serves to make you more alert to danger,"The word ""alert"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] engaged in or accustomed to close observation (context similarity=0.21)
  Candidate sense 2: [Software/IT] a warning serves to make you more alert to danger (context similarity=0.18)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
guide,Guide,(3) Health Level Seven Implementation Guide: Clinical Document Architecture (CDA) Release 2âContinuity of Care Document (CCD)  April 01  2007  IBR approved for Â§ 170.205.,General,0.772,0.972,0.4,0.5,True,Intra-Domain,Software/IT,someone who shows the way by leading or advising,Software/IT,someone employed to conduct others,"The word ""guide"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] someone who shows the way by leading or advising (context similarity=0.06)
  Candidate sense 2: [Software/IT] someone employed to conduct others (context similarity=0.06)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
law,laws,The solution should provide the ability to obsolete  inactivate  nullify  destroy and archive a patient's record in accordance with local policies and procedures  as well as applicable laws and regulations.,Healthcare,0.772,0.918,0.5,0.0,True,Intra-Domain,Legal/Regulatory,a generalization that describes recurring facts or events in nature,Legal/Regulatory,the force of policemen and officers,"The word ""law"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Legal/Regulatory] a generalization that describes recurring facts or events in nature (context similarity=0.05)
  Candidate sense 2: [Legal/Regulatory] the force of policemen and officers (context similarity=0.05)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Legal/Regulatory"" domain but represent distinct concepts."
guide,Guide,The product shall comply with City of Chicago Application Development Guide Framework.,Software/IT,0.772,0.972,0.4,0.5,True,Intra-Domain,Software/IT,someone who shows the way by leading or advising,Software/IT,someone employed to conduct others,"The word ""guide"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] someone who shows the way by leading or advising (context similarity=0.10)
  Candidate sense 2: [Software/IT] someone employed to conduct others (context similarity=0.09)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,Covered entities and business associates have the burden of proof to demonstrate that all required notifications have been provided or that a use or disclosure of unsecured protected health information did not constitute a breach.,Legal/Regulatory,0.771,0.917,0.5,0.5,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""Legal/Regulatory"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.05)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.05)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,An applicant may request an extension for good cause from the National Coordinator of the 15-day period provided in paragraph (c)(2) of this section to submit a revised application.,Software/IT,0.771,0.917,0.5,0.0,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.06)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.05)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
value,value,Entering a partial value into one or more fields and clicking the 'Search' button presents you with a list of all insurance companies matching those parameters.,Finance/Business,0.771,0.971,0.4,0.0,True,Intra-Domain,Software/IT,(music) the relative duration of a musical note,Software/IT,the amount (of money or goods or services) that is considered to be a fair equivalent for something else,"The word ""value"" appears in a sentence whose detected domain is ""Finance/Business"".
  Candidate sense 1: [Software/IT] (music) the relative duration of a musical note (context similarity=0.15)
  Candidate sense 2: [Software/IT] the amount (of money or goods or services) that is considered to be a fair equivalent for something else (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,(B) The documentation required by Â§164.512(i)(2) may be satisfied by one or more written statements  provided that each is appropriately dated and signed in accordance with Â§164.512(i)(2)(i) and (v).,Software/IT,0.771,0.917,0.5,0.5,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.07)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.06)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,(b) Except as provided in this subpart  the ALJ is not bound by the Federal Rules of Evidence.,Software/IT,0.771,0.917,0.5,0.5,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.09)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.07)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
create,create,EHR technology must be able to electronically create reportable laboratory tests and values or results for electronic transmission in accordance with:,Healthcare,0.771,0.97,0.4,0.5,True,Intra-Domain,Software/IT,make or cause to be or to become,Software/IT,create by artistic means,"The word ""create"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] make or cause to be or to become (context similarity=0.13)
  Candidate sense 2: [Software/IT] create by artistic means (context similarity=0.12)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
create,create,The system has the capability to create  fill-in & e-fax customized order forms.,Software/IT,0.771,0.97,0.4,0.5,True,Intra-Domain,Software/IT,make or cause to be or to become,Software/IT,create by artistic means,"The word ""create"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] make or cause to be or to become (context similarity=0.19)
  Candidate sense 2: [Software/IT] create by artistic means (context similarity=0.18)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
create,create,An authorization for use or disclosure of protected health information may not be combined with any other document to create a compound authorization  except as follows:,Legal/Regulatory,0.771,0.97,0.4,0.5,True,Intra-Domain,Software/IT,make or cause to be or to become,Software/IT,create by artistic means,"The word ""create"" appears in a sentence whose detected domain is ""Legal/Regulatory"".
  Candidate sense 1: [Software/IT] make or cause to be or to become (context similarity=0.13)
  Candidate sense 2: [Software/IT] create by artistic means (context similarity=0.12)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,(iii) A covered entity that violates the satisfactory assurances it provided as a business associate of another covered entity will be in noncompliance with the standards  implementation specifications  and requirements of this paragraph and Â§164.504(e).,General,0.771,0.917,0.5,0.5,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.05)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.04)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
create,create,(1) Uses and disclosures to create de-identified information.,General,0.771,0.97,0.4,0.5,True,Intra-Domain,Software/IT,make or cause to be or to become,Software/IT,create by artistic means,"The word ""create"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] make or cause to be or to become (context similarity=0.22)
  Candidate sense 2: [Software/IT] create by artistic means (context similarity=0.21)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,An administrator enters a LHCP  ER  or public health agent as a user of iTrust Medical Records system  initially only the name and email are provided.,Healthcare,0.771,0.917,0.5,0.5,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.06)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.05)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
create,create,(1) Enable a user to create an electronic copy of a patient's clinical information  including  at a minimum  diagnostic test results  problem list  medication list  medication allergy list  and procedures:,Healthcare,0.771,0.97,0.4,0.5,True,Intra-Domain,Software/IT,make or cause to be or to become,Software/IT,create by artistic means,"The word ""create"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] make or cause to be or to become (context similarity=0.09)
  Candidate sense 2: [Software/IT] create by artistic means (context similarity=0.09)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
provide,provided,Except as otherwise provided  the following definitions apply to this subchapter:,Software/IT,0.771,0.917,0.5,0.5,True,Intra-Domain,Software/IT,give something useful or necessary to,Software/IT,"give what is desired or needed, especially support, food or sustenance","The word ""provide"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] give something useful or necessary to (context similarity=0.09)
  Candidate sense 2: [Software/IT] give what is desired or needed, especially support, food or sustenance (context similarity=0.08)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
create,create,The solution should provide the ability for the ordering clinician to create prescription details as needed.,Healthcare,0.771,0.97,0.4,0.5,True,Intra-Domain,Software/IT,make or cause to be or to become,Software/IT,create by artistic means,"The word ""create"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] make or cause to be or to become (context similarity=0.16)
  Candidate sense 2: [Software/IT] create by artistic means (context similarity=0.15)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,An applicant may request an extension for good cause from the National Coordinator of the 15-day period provided in paragraph (c)(2) of this section to submit a revised application.,Software/IT,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.16)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,The date entry including conflicting appointments is highlighted in bold (a conflicting appointment is one that has overlap in its appointment duration period with that of at least another appointment of the same user).,Software/IT,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.11)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.09)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,(b) For the period on and after October 16  2003: (1) The code sets specified in paragraphs (a)(1)  (a)(2) (a)(4)  and (a)(5) of this section.,Software/IT,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.22)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.19)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,(i)(A) The total Needy Individual patients assigned to the EPâs panel in any representative  continuous 90-day period in the preceding calendar year when at least one Needy Individual encounter took place with the Medicaid patient in the year prior to the 90-day period; plus,Healthcare,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.20)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.17)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
appearance,appearance,The appearance of the product shall appear professional,Software/IT,0.769,0.968,0.4,0.0,True,Intra-Domain,Software/IT,the act of appearing in public view,Software/IT,a mental representation,"The word ""appearance"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] the act of appearing in public view (context similarity=0.28)
  Candidate sense 2: [Software/IT] a mental representation (context similarity=0.26)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,(i) The reasonable costs incurred for the purchase of certified EHR technology during the cost reporting period that begins in a payment year; and,Finance/Business,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""Finance/Business"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.16)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,In order to receive a payment under this part  a provider must report the required data under subpart A and this subpart within the EHR reporting period described in Â§ 495.4.,General,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.16)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
period,period,(i)(A) The total Needy Individual patients assigned to the EPâs panel in any representative  continuous 90-day period in the preceding calendar year when at least one Needy Individual encounter took place with the Medicaid patient in the year prior to the 90-day period; plus,Healthcare,0.769,0.914,0.5,0.5,True,Intra-Domain,Software/IT,an amount of time,Software/IT,the end or completion of something,"The word ""period"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Software/IT] an amount of time (context similarity=0.20)
  Candidate sense 2: [Software/IT] the end or completion of something (context similarity=0.17)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
access,access,(4)(i) Standard: Information access management.,Legal/Regulatory,0.768,0.967,0.4,0.5,True,Inter-Domain,Software/IT,the act of approaching or entering,General,(computer science) the operation of reading or writing stored information,"The word ""access"" appears in a sentence whose detected domain is ""Legal/Regulatory"".
  Candidate sense 1: [Software/IT] the act of approaching or entering (context similarity=0.23)
  Candidate sense 2: [General] (computer science) the operation of reading or writing stored information (context similarity=0.22)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
staff,Staff,Program Administrators and Nursing Staff Members shall be able to add a new clinical site into the system.,Software/IT,0.768,0.966,0.4,0.5,True,Intra-Domain,General,personnel who assist their superior in carrying out an assigned task,General,the body of teachers and administrators at a school,"The word ""staff"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [General] personnel who assist their superior in carrying out an assigned task (context similarity=0.25)
  Candidate sense 2: [General] the body of teachers and administrators at a school (context similarity=0.23)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""General"" domain but represent distinct concepts."
reason,reason,The solution should provide an override function (that requires a reason and the pharmacist's user ID) to dispense a non-authorized or non-formulary medication in special circumstances.,Software/IT,0.768,0.966,0.4,0.0,True,Intra-Domain,General,a fact that logically justifies some premise or conclusion,General,an explanation of the cause of some phenomenon,"The word ""reason"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [General] a fact that logically justifies some premise or conclusion (context similarity=0.15)
  Candidate sense 2: [General] an explanation of the cause of some phenomenon (context similarity=0.14)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""General"" domain but represent distinct concepts."
access,access,(i) The protected health information is excepted from the right of access by paragraph (a)(1) of this section.,General,0.768,0.967,0.4,1.0,True,Inter-Domain,Software/IT,the act of approaching or entering,General,(computer science) the operation of reading or writing stored information,"The word ""access"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] the act of approaching or entering (context similarity=0.15)
  Candidate sense 2: [General] (computer science) the operation of reading or writing stored information (context similarity=0.14)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
notice,notice,(d) Opportunity to respond to a proposed removal notice.,Software/IT,0.768,0.913,0.5,0.5,True,Inter-Domain,General,"an announcement containing information about an event; ; ; ""a notice of sale",Legal/Regulatory,advance notification (usually written) of the intention to withdraw from an arrangement of contract,"The word ""notice"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [General] an announcement containing information about an event; ; ; ""a notice of sale (context similarity=0.29)
  Candidate sense 2: [Legal/Regulatory] advance notification (usually written) of the intention to withdraw from an arrangement of contract (context similarity=0.24)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""General"" vs. ""Legal/Regulatory"")."
notice,notice,The notice must contain:,Software/IT,0.768,0.913,0.5,0.5,True,Inter-Domain,General,"an announcement containing information about an event; ; ; ""a notice of sale",Legal/Regulatory,advance notification (usually written) of the intention to withdraw from an arrangement of contract,"The word ""notice"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [General] an announcement containing information about an event; ; ; ""a notice of sale (context similarity=0.47)
  Candidate sense 2: [Legal/Regulatory] advance notification (usually written) of the intention to withdraw from an arrangement of contract (context similarity=0.40)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""General"" vs. ""Legal/Regulatory"")."
notice,notice,The request must be accompanied by a copy of the notice of appeal filed with the Federal court.,Software/IT,0.768,0.913,0.5,0.5,True,Inter-Domain,General,"an announcement containing information about an event; ; ; ""a notice of sale",Legal/Regulatory,advance notification (usually written) of the intention to withdraw from an arrangement of contract,"The word ""notice"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [General] an announcement containing information about an event; ; ; ""a notice of sale (context similarity=0.24)
  Candidate sense 2: [Legal/Regulatory] advance notification (usually written) of the intention to withdraw from an arrangement of contract (context similarity=0.20)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""General"" vs. ""Legal/Regulatory"")."
access,access,The product shall provide players no access to information that might reveal the identity of another player.,General,0.768,0.967,0.4,0.5,True,Inter-Domain,Software/IT,the act of approaching or entering,General,(computer science) the operation of reading or writing stored information,"The word ""access"" appears in a sentence whose detected domain is ""General"".
  Candidate sense 1: [Software/IT] the act of approaching or entering (context similarity=0.14)
  Candidate sense 2: [General] (computer science) the operation of reading or writing stored information (context similarity=0.14)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
access,access,The solution should protect audit information and audit tools from unauthorized access  modification  and deletion.,Legal/Regulatory,0.768,0.967,0.4,0.5,True,Inter-Domain,Software/IT,the act of approaching or entering,General,(computer science) the operation of reading or writing stored information,"The word ""access"" appears in a sentence whose detected domain is ""Legal/Regulatory"".
  Candidate sense 1: [Software/IT] the act of approaching or entering (context similarity=0.11)
  Candidate sense 2: [General] (computer science) the operation of reading or writing stored information (context similarity=0.10)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
contain,contain,The notice must contain:,Software/IT,0.768,0.967,0.4,0.5,True,Inter-Domain,Healthcare,include or contain; have as a component,Software/IT,contain or hold; have within,"The word ""contain"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Healthcare] include or contain; have as a component (context similarity=0.36)
  Candidate sense 2: [Software/IT] contain or hold; have within (context similarity=0.33)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Healthcare"" vs. ""Software/IT"")."
access,access,(ii) Establish the type of access to electronic health information a user is permitted based on the unique identifier(s) provided in paragraph (d)(1)(i) of this section  and the actions the user is permitted to perform with the EHR technology.,Software/IT,0.768,0.967,0.4,0.5,True,Inter-Domain,Software/IT,the act of approaching or entering,General,(computer science) the operation of reading or writing stored information,"The word ""access"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] the act of approaching or entering (context similarity=0.08)
  Candidate sense 2: [General] (computer science) the operation of reading or writing stored information (context similarity=0.08)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Software/IT"" vs. ""General"")."
use,use,Data Recipient shall have the right to use all Individually Identifiable Health Information (IIHI) provided to it by the Data Custodian for the Research  Public Health or Health Care Operations purposes as listed below (be brief but use as much space as necessary):,Software/IT,0.767,0.964,0.4,1.0,True,Inter-Domain,Legal/Regulatory,put into service; make work or employ for a particular purpose or for its inherent or natural purpose,Healthcare,avail oneself to,"The word ""use"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Legal/Regulatory] put into service; make work or employ for a particular purpose or for its inherent or natural purpose (context similarity=0.13)
  Candidate sense 2: [Healthcare] avail oneself to (context similarity=0.12)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Legal/Regulatory"" vs. ""Healthcare"")."
use,use,Data Recipient shall have the right to use all Individually Identifiable Health Information (IIHI) provided to it by the Data Custodian for the Research  Public Health or Health Care Operations purposes as listed below (be brief but use as much space as necessary):,Software/IT,0.767,0.964,0.4,1.0,True,Inter-Domain,Legal/Regulatory,put into service; make work or employ for a particular purpose or for its inherent or natural purpose,Healthcare,avail oneself to,"The word ""use"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Legal/Regulatory] put into service; make work or employ for a particular purpose or for its inherent or natural purpose (context similarity=0.13)
  Candidate sense 2: [Healthcare] avail oneself to (context similarity=0.12)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Legal/Regulatory"" vs. ""Healthcare"")."
correction,correction,The deficiency notice will identify the areas of the application that require additional information or correction.,Software/IT,0.766,0.91,0.5,1.0,True,Inter-Domain,Healthcare,treatment of a specific defect,General,a drop in stock market activity or stock prices following a period of increases,"The word ""correction"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Healthcare] treatment of a specific defect (context similarity=0.18)
  Candidate sense 2: [General] a drop in stock market activity or stock prices following a period of increases (context similarity=0.15)
Classified as INTER-DOMAIN ambiguity: the top two candidate senses belong to different application domains (""Healthcare"" vs. ""General"")."
care,care,Covered functions means those functions of a covered entity the performance of which makes the entity a health plan  health care provider  or health care clearinghouse.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.14)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.13)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
application,application,The deficiency notice will identify the areas of the application that require additional information or correction.,Software/IT,0.766,0.91,0.5,0.0,True,Intra-Domain,Software/IT,the act of bringing something to bear; using it for a particular purpose,Software/IT,the action of putting something into operation,"The word ""application"" appears in a sentence whose detected domain is ""Software/IT"".
  Candidate sense 1: [Software/IT] the act of bringing something to bear; using it for a particular purpose (context similarity=0.20)
  Candidate sense 2: [Software/IT] the action of putting something into operation (context similarity=0.17)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Software/IT"" domain but represent distinct concepts."
care,care,The solution should provide the ability to identify individual care providers or care managers within a cared for population.,Healthcare,0.766,0.964,0.4,0.0,True,Intra-Domain,Healthcare,a cause for feeling concern,Healthcare,attention and management implying responsibility for safety,"The word ""care"" appears in a sentence whose detected domain is ""Healthcare"".
  Candidate sense 1: [Healthcare] a cause for feeling concern (context similarity=0.19)
  Candidate sense 2: [Healthcare] attention and management implying responsibility for safety (context similarity=0.18)
Classified as INTRA-DOMAIN ambiguity: the top two candidate senses both belong to the ""Healthcare"" domain but represent distinct concepts."
